,indexID,ticker,porgFullName,secShortName,exchangeCD,tradeDate,preCloseIndex,openIndex,lowestIndex,highestIndex,closeIndex,turnoverVol,turnoverValue,CHG,CHGPct
381,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-07-29,2708.777,2706.497,2681.272,2721.53,2701.729,7547165500,83784760931.0,-7.048,-0.0026
382,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-08-01,2701.729,2697.575,2688.529,2712.888,2703.783,5900071100,66073995356.0,2.054,0.00076
383,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-08-02,2703.783,2689.971,2651.28,2689.971,2679.259,6999318100,77994116095.0,-24.524,-0.00907
384,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-08-03,2679.259,2659.118,2654.364,2688.065,2678.485,6398161000,73381007588.0,-0.774,-0.00029
385,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-08-04,2678.485,2683.192,2675.534,2698.815,2684.039,5887211100,69338641969.0,5.554,0.00207
386,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-08-05,2684.039,2620.277,2605.137,2644.581,2626.423,7857183300,87777759968.0,-57.616,-0.02147
387,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-08-08,2626.423,2599.289,2497.918,2614.19,2526.816,11030249600,1.17550544112e+11,-99.607,-0.03792
388,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-08-09,2526.816,2468.032,2437.681,2537.409,2526.07,10372389200,1.07745074507e+11,-0.746,-0.0003
389,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-08-10,2526.07,2562.393,2544.952,2579.156,2549.176,10036934300,1.04038322989e+11,23.106,0.00915
390,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-08-11,2549.176,2508.857,2505.012,2582.155,2581.508,9559726500,1.00089141534e+11,32.332,0.01268
391,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-08-12,2581.508,2593.395,2585.846,2605.447,2593.173,9717120600,1.00034768305e+11,11.665,0.00452
392,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-08-15,2593.173,2598.138,2584.407,2627.104,2626.77,8867684200,90997350623.0,33.597,0.01296
393,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-08-16,2626.77,2627.854,2601.501,2636.36,2608.166,8522686100,90247920858.0,-18.604,-0.00708
394,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-08-17,2608.166,2603.961,2596.039,2617.165,2601.261,7010914600,72200596507.0,-6.905,-0.00265
395,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-08-18,2601.261,2601.99,2556.859,2603.485,2559.472,7098927700,76087950237.0,-41.789,-0.01606
396,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-08-19,2559.472,2519.645,2513.754,2538.272,2534.358,7060680100,73771901698.0,-25.114,-0.00981
397,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-08-22,2534.358,2534.57,2507.782,2553.415,2515.863,6121442900,65524542977.0,-18.495,-0.0073
398,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-08-23,2515.863,2524.877,2514.949,2554.178,2554.019,6094419300,63210700214.0,38.156,0.01517
399,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-08-24,2554.019,2562.411,2536.256,2569.278,2541.091,6546246900,70690689369.0,-12.928,-0.00506
400,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-08-25,2541.091,2546.402,2545.054,2616.304,2615.261,10453797800,1.04570297571e+11,74.17,0.02919
401,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-08-26,2615.261,2602.208,2593.238,2616.636,2612.188,7785045000,81503341252.0,-3.073,-0.00118
402,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-08-29,2612.188,2595.466,2570.844,2595.466,2576.413,7369609500,78406747865.0,-35.775,-0.0137
403,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-08-30,2576.413,2592.597,2563.689,2615.135,2566.595,7591068600,79541815163.0,-9.818,-0.00381
404,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-08-31,2566.595,2566.529,2545.096,2574.415,2567.34,5916972000,62236266864.0,0.745,0.00029
405,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-09-01,2567.34,2569.799,2547.855,2584.804,2556.042,5729092700,59881555987.0,-11.298,-0.0044
406,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-09-02,2556.042,2551.556,2517.618,2557.31,2528.28,5443658100,55969022194.0,-27.762,-0.01086
407,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-09-05,2528.28,2510.1,2478.195,2510.1,2478.739,5503106600,56402274346.0,-49.541,-0.01959
408,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-09-06,2478.739,2465.565,2459.543,2482.242,2470.524,4922317300,50140331683.0,-8.215,-0.00331
409,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-09-07,2470.524,2480.941,2475.218,2516.754,2516.09,5966586000,61951469219.0,45.566,0.01844
410,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-09-08,2516.09,2523.962,2498.113,2524.377,2498.943,5527195200,60046842303.0,-17.147,-0.00681
411,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-09-09,2498.943,2506.969,2487.145,2528.422,2497.753,5125338000,53535159299.0,-1.19,-0.00048
412,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-09-13,2497.753,2467.73,2453.796,2477.083,2471.305,4993091900,51851701382.0,-26.448,-0.01059
413,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-09-14,2471.305,2478.586,2439.372,2485.934,2484.827,5406597700,54761652533.0,13.522,0.00547
414,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-09-15,2484.827,2482.859,2477.651,2496.572,2479.055,5600368800,55860904582.0,-5.772,-0.00232
415,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-09-16,2479.055,2490.177,2475.758,2499.481,2482.343,4798685400,49584868842.0,3.288,0.00133
416,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-09-19,2482.343,2469.6,2437.165,2469.6,2437.795,4874682200,48599667204.0,-44.548,-0.01795
417,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-09-20,2437.795,2433.721,2426.703,2460.034,2447.755,4626589200,47956372390.0,9.96,0.00409
418,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-09-21,2447.755,2450.116,2438.852,2517.673,2512.963,8668927600,88188034883.0,65.208,0.02664
419,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-09-22,2512.963,2491.212,2442.462,2499.976,2443.057,7469540900,74891290554.0,-69.906,-0.02782
420,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-09-23,2443.057,2411.833,2400.141,2440.751,2433.159,6730269300,67947197759.0,-9.898,-0.00405
421,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-09-26,2433.159,2416.226,2384.64,2441.729,2393.183,5742504200,58915927605.0,-39.976,-0.01643
422,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-09-27,2393.183,2410.991,2395.164,2423.913,2415.054,5523143200,55315102091.0,21.871,0.00914
423,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-09-28,2415.054,2427.289,2383.396,2430.27,2392.062,5575844700,55720881056.0,-22.992,-0.00952
424,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-09-29,2392.062,2378.423,2358.572,2387.538,2365.343,5919123900,57021447534.0,-26.719,-0.01117
425,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-09-30,2365.343,2368.398,2348.217,2377.541,2359.22,4881837200,46104608498.0,-6.123,-0.00259
426,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-10-10,2359.22,2363.078,2338.685,2368.149,2344.787,4174530600,39926413160.0,-14.433,-0.00612
427,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-10-11,2344.787,2401.738,2323.412,2412.376,2348.516,6397580600,62773516010.0,3.729,0.00159
428,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-10-12,2348.516,2335.488,2318.628,2421.693,2420.0,9150856800,84438390265.0,71.484,0.03044
429,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-10-13,2420.0,2412.832,2406.282,2439.64,2438.79,8786010600,82192311755.0,18.79,0.00776
430,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-10-14,2438.79,2429.885,2409.288,2437.594,2431.375,6067316000,58276063530.0,-7.415,-0.00304
431,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-10-17,2431.375,2434.486,2424.726,2452.99,2440.402,5826768200,57704518652.0,9.027,0.00371
432,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-10-18,2440.402,2423.282,2378.667,2425.646,2383.485,7952574400,69338909189.0,-56.917,-0.02332
433,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-10-19,2383.485,2387.831,2374.417,2401.688,2377.512,5853463700,53173514652.0,-5.973,-0.00251
434,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-10-20,2377.512,2365.909,2315.9,2368.64,2331.366,6542521500,57867763724.0,-46.146,-0.01941
435,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-10-21,2331.366,2330.512,2313.782,2340.315,2317.275,4843672500,43725376635.0,-14.091,-0.00604
436,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-10-24,2317.275,2322.02,2307.146,2371.092,2370.333,7087407100,62971553897.0,53.058,0.0229
437,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-10-25,2370.333,2366.398,2357.387,2414.049,2409.672,9088887600,83635006493.0,39.339,0.0166
438,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-10-26,2409.672,2398.187,2394.733,2448.981,2427.48,10744716800,98578021068.0,17.808,0.00739
439,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-10-27,2427.48,2432.473,2426.315,2449.701,2435.614,8240896100,75098560018.0,8.134,0.00335
440,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-10-28,2435.614,2462.085,2456.177,2483.759,2473.41,11003272100,1.04186688309e+11,37.796,0.01552
441,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-10-31,2473.41,2470.254,2455.205,2478.307,2468.25,8417256200,81783447175.0,-5.16,-0.00209
442,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-11-01,2468.25,2450.331,2445.527,2491.355,2470.019,8889241700,85052779138.0,1.769,0.00072
443,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-11-02,2470.019,2437.87,2433.715,2505.121,2504.108,10546820000,1.02082766289e+11,34.089,0.0138
444,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-11-03,2504.108,2510.842,2507.297,2535.24,2508.09,13657632500,1.36305609736e+11,3.982,0.00159
445,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-11-04,2508.09,2525.244,2512.904,2536.779,2528.294,10187367500,99981183331.0,20.204,0.00806
446,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-11-07,2528.294,2518.898,2507.615,2536.18,2509.799,7886717400,78893506771.0,-18.495,-0.00732
447,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-11-08,2509.799,2514.259,2500.02,2524.82,2503.836,7867265600,76914038706.0,-5.963,-0.00238
448,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-11-09,2503.836,2512.587,2489.025,2527.703,2524.919,7820857200,78141603240.0,21.083,0.00842
449,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-11-10,2524.919,2498.594,2478.139,2507.452,2479.536,8711108800,85463858302.0,-45.383,-0.01797
450,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-11-11,2479.536,2483.957,2472.761,2496.527,2481.084,6613766800,65005133543.0,1.548,0.00062
451,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-11-14,2481.084,2498.672,2496.335,2529.632,2528.714,8122981200,82523780186.0,47.63,0.0192
452,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-11-15,2528.714,2525.948,2518.703,2534.059,2529.761,7922775000,80497345503.0,1.047,0.00041
453,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-11-16,2529.761,2529.073,2456.856,2529.458,2466.959,9338210900,92396963052.0,-62.802,-0.02483
454,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-11-17,2466.959,2467.704,2459.165,2482.528,2463.046,6641428500,65902701975.0,-3.913,-0.00159
455,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-11-18,2463.046,2448.387,2411.042,2448.51,2416.562,7218080700,70566565864.0,-46.484,-0.01887
456,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-11-21,2416.562,2416.732,2396.087,2419.244,2415.13,5017036600,49511107897.0,-1.432,-0.00059
457,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-11-22,2415.13,2400.984,2387.826,2414.85,2412.625,5144323300,50689583452.0,-2.505,-0.00104
458,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-11-23,2412.625,2415.197,2390.654,2418.56,2395.065,5054785000,50043359840.0,-17.56,-0.00728
459,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-11-24,2395.065,2379.146,2370.695,2409.719,2397.554,5215415000,51411098473.0,2.489,0.00104
460,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-11-25,2397.554,2393.327,2372.622,2403.942,2380.224,4536255200,46246206878.0,-17.33,-0.00723
461,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-11-28,2380.224,2383.893,2372.156,2396.827,2383.034,4606466600,46414831572.0,2.81,0.00118
462,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-11-29,2383.034,2398.994,2388.202,2413.326,2412.393,5512319000,57068884953.0,29.359,0.01232
463,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-11-30,2412.393,2406.329,2319.44,2407.326,2333.414,7661110400,72215263538.0,-78.979,-0.03274
464,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-12-01,2333.414,2392.485,2376.916,2423.559,2386.86,9865004600,95200516876.0,53.446,0.0229
465,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-12-02,2386.86,2374.899,2344.846,2378.299,2360.664,5986884500,57320156584.0,-26.196,-0.01098
466,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-12-05,2360.664,2363.111,2327.61,2363.127,2333.229,5221496900,48641215750.0,-27.435,-0.01162
467,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-12-06,2333.229,2326.66,2310.155,2331.892,2325.905,4591707700,42625594847.0,-7.324,-0.00314
468,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-12-07,2325.905,2325.562,2317.814,2339.847,2332.73,4157030600,39767464564.0,6.825,0.00293
469,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-12-08,2332.73,2329.911,2302.642,2346.654,2329.82,5147352000,49219492855.0,-2.91,-0.00125
470,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-12-09,2329.82,2315.513,2309.457,2331.259,2315.27,3998855900,38885194063.0,-14.55,-0.00625
471,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-12-12,2315.27,2312.151,2290.264,2315.811,2291.545,3963257800,36516062508.0,-23.725,-0.01025
472,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-12-13,2291.545,2283.223,2245.868,2285.814,2248.59,5862747800,51593326502.0,-42.955,-0.01874
473,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-12-14,2248.59,2241.387,2224.725,2256.744,2228.525,4407982200,38621178573.0,-20.065,-0.00892
474,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-12-15,2228.525,2215.792,2179.467,2216.909,2180.895,5671218600,47305130387.0,-47.63,-0.02137
475,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-12-16,2180.895,2179.509,2170.748,2225.538,2224.84,5726590300,50568967344.0,43.945,0.02015
476,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-12-19,2224.84,2208.071,2164.887,2221.448,2218.235,5781846400,49717681273.0,-6.605,-0.00297
477,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-12-20,2218.235,2209.699,2206.519,2239.859,2215.93,5276111300,46564369385.0,-2.305,-0.00104
478,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-12-21,2215.93,2230.18,2188.71,2237.466,2191.148,5087726200,46125532122.0,-24.782,-0.01118
479,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-12-22,2191.148,2178.572,2149.423,2201.587,2186.297,5898611700,48023419137.0,-4.851,-0.00221
480,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-12-23,2186.297,2183.911,2178.141,2219.786,2204.784,5242132500,43478781866.0,18.487,0.00846
481,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-12-26,2204.784,2193.659,2186.07,2213.453,2190.11,4361366300,36403330902.0,-14.674,-0.00666
482,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-12-27,2190.11,2186.709,2162.723,2196.973,2166.205,4571217900,37400003602.0,-23.905,-0.01091
483,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-12-28,2166.205,2157.65,2134.017,2170.672,2170.013,4963343500,40007345153.0,3.808,0.00176
484,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-12-29,2170.013,2161.184,2157.115,2181.955,2173.561,4474920000,35989659760.0,3.548,0.00164
485,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2011-12-30,2173.561,2177.517,2177.517,2200.988,2199.417,5194383800,42698835641.0,25.856,0.0119
486,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-01-04,2199.417,2211.995,2168.644,2217.52,2169.39,4924553700,40632918502.0,-30.027,-0.01365
487,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-01-05,2169.39,2160.898,2145.556,2183.404,2148.452,5874344700,46603965319.0,-20.938,-0.00965
488,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-01-06,2148.452,2148.147,2132.626,2164.322,2163.395,5058305400,39465868149.0,14.943,0.00696
489,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-01-09,2163.395,2164.741,2148.453,2226.218,2225.89,7675983900,62132963469.0,62.495,0.02889
490,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-01-10,2225.89,2221.832,2218.275,2288.628,2285.744,10958541500,91045903375.0,59.854,0.02689
491,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-01-11,2285.744,2282.913,2265.185,2290.644,2276.046,8444178100,74264707833.0,-9.698,-0.00424
492,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-01-12,2276.046,2268.739,2265.256,2295.224,2275.01,7156999400,63945881028.0,-1.036,-0.00046
493,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-01-13,2275.01,2277.08,2225.736,2281.532,2244.58,7147432200,64030025661.0,-30.43,-0.01338
494,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-01-16,2244.58,2230.433,2206.045,2241.259,2206.193,4585952200,42884791206.0,-38.387,-0.0171
495,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-01-17,2206.193,2206.531,2196.117,2298.376,2298.376,8780356000,77406846620.0,92.183,0.04178
496,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-01-18,2298.376,2298.834,2257.898,2311.579,2266.384,8994042200,80655237044.0,-31.992,-0.01392
497,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-01-19,2266.384,2266.076,2259.337,2305.707,2296.075,7249886100,63886737692.0,29.691,0.0131
498,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-01-20,2296.075,2300.5,2293.893,2322.891,2319.118,6992275300,62906415725.0,23.043,0.01004
499,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-01-30,2319.118,2324.493,2284.291,2324.493,2285.038,5841368700,51868459382.0,-34.08,-0.0147
500,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-01-31,2285.038,2285.954,2277.056,2296.384,2292.61,4873832500,43777519937.0,7.572,0.00331
501,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-02-01,2292.61,2288.066,2263.342,2305.863,2268.08,5355381100,48554972307.0,-24.53,-0.0107
502,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-02-02,2268.08,2273.85,2268.687,2312.556,2312.556,6347187200,57682360382.0,44.476,0.01961
503,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-02-03,2312.556,2306.656,2300.982,2336.267,2330.405,7894369700,70249339901.0,17.849,0.00772
504,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-02-06,2330.405,2334.248,2317.422,2341.575,2331.136,7573447700,67305626604.0,0.731,0.00031
505,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-02-07,2331.136,2319.421,2278.825,2319.708,2291.902,6732690600,58091080366.0,-39.234,-0.01683
506,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-02-08,2291.902,2291.812,2286.819,2350.965,2347.53,8711452800,80885696801.0,55.628,0.02427
507,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-02-09,2347.53,2344.224,2333.935,2363.613,2349.589,9803232500,89658695587.0,2.059,0.00088
508,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-02-10,2349.589,2342.011,2339.885,2368.979,2351.981,9650161900,82222468070.0,2.392,0.00102
509,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-02-13,2351.981,2332.055,2325.028,2365.339,2351.855,8626358500,77715389643.0,-0.126,-5e-05
510,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-02-14,2351.855,2348.877,2332.247,2352.469,2344.771,7313041300,66294933778.0,-7.084,-0.00301
511,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-02-15,2344.771,2340.455,2335.101,2374.282,2366.702,9886102100,87632869277.0,21.931,0.00935
512,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-02-16,2366.702,2363.897,2342.073,2373.804,2356.86,9505116900,83758449953.0,-9.842,-0.00416
513,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-02-17,2356.86,2366.63,2344.76,2372.512,2357.181,7192483900,65121696783.0,0.321,0.00014
514,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-02-20,2357.181,2383.686,2362.012,2388.009,2363.597,8891158600,82306945828.0,6.416,0.00272
515,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-02-21,2363.597,2365.487,2345.053,2382.146,2381.43,7934866900,74538521268.0,17.833,0.00754
516,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-02-22,2381.43,2380.504,2374.03,2404.442,2403.587,11868426900,1.09092241265e+11,22.157,0.0093
517,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-02-23,2403.587,2401.738,2396.71,2416.805,2409.554,11255359300,1.05469685126e+11,5.967,0.00248
518,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-02-24,2409.554,2410.881,2405.274,2439.977,2439.628,13490324900,1.21550205544e+11,30.074,0.01248
519,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-02-27,2439.628,2447.406,2444.629,2478.375,2447.057,15807324400,1.44685593339e+11,7.429,0.00305
520,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-02-28,2447.057,2440.914,2431.828,2458.651,2451.857,11836199300,1.07000289102e+11,4.8,0.00196
521,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-02-29,2451.857,2446.228,2426.329,2453.067,2428.487,9553695200,91908381829.0,-23.37,-0.00953
522,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-03-01,2428.487,2418.788,2418.334,2437.874,2426.115,7508328900,71067886558.0,-2.372,-0.00098
523,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-03-02,2426.115,2430.098,2430.098,2461.121,2460.693,10322837800,96453866915.0,34.578,0.01425
524,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-03-05,2460.693,2464.849,2442.115,2469.841,2445.002,11269332600,1.07604373438e+11,-15.691,-0.00638
525,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-03-06,2445.002,2439.779,2406.056,2442.001,2410.445,10370901200,1.0067433599e+11,-34.557,-0.01413
526,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-03-07,2410.445,2391.203,2388.519,2413.695,2394.794,9479063600,91730684728.0,-15.651,-0.00649
527,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-03-08,2394.794,2401.102,2401.102,2426.698,2420.276,9678213400,93410826914.0,25.482,0.01064
528,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-03-09,2420.276,2425.885,2414.966,2440.511,2439.462,10062405500,1.00411480219e+11,19.186,0.00793
529,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-03-12,2439.462,2438.546,2420.84,2440.857,2434.859,10622305900,1.08158111406e+11,-4.603,-0.00189
530,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-03-13,2434.859,2432.843,2428.609,2457.22,2455.795,10464971200,1.02576931855e+11,20.936,0.0086
531,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-03-14,2455.795,2464.915,2382.836,2476.216,2391.23,17978602900,1.70736655188e+11,-64.565,-0.02629
532,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-03-15,2391.23,2388.063,2366.024,2403.742,2373.774,12002549900,1.12260876485e+11,-17.456,-0.0073
533,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-03-16,2373.774,2377.757,2368.311,2406.148,2404.736,10367562200,1.02406003302e+11,30.962,0.01304
534,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-03-19,2404.736,2401.217,2383.674,2412.336,2410.184,10215349000,1.0298166754e+11,5.448,0.00227
535,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-03-20,2410.184,2407.542,2376.031,2407.542,2376.839,9790393500,94620915242.0,-33.345,-0.01384
536,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-03-21,2376.839,2384.709,2361.222,2396.722,2378.195,9568653800,94949639342.0,1.356,0.00057
537,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-03-22,2378.195,2376.991,2364.13,2386.099,2375.772,7934888000,76900869341.0,-2.423,-0.00102
538,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-03-23,2375.772,2369.077,2342.12,2371.263,2349.539,7686213900,74138712972.0,-26.233,-0.01104
539,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-03-26,2349.539,2349.086,2339.141,2357.996,2350.599,5542773300,54051832906.0,1.06,0.00045
540,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-03-27,2350.599,2358.545,2344.304,2363.766,2347.179,6088111600,65159971554.0,-3.42,-0.00145
541,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-03-28,2347.179,2341.003,2281.433,2341.42,2284.881,8364528300,78231139045.0,-62.298,-0.02654
542,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2012-03-29,2284.881,2276.74,2242.345,2280.958,2252.16,7424808400,68018095501.0,-32.721,-0.01432
